City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Pune,Baner,Sassoon General Hospital,53.26,Sedan,116.5,18.5596,73.7768,18.5195,73.8664,Residential,Hospital,Clear,Hot,,Low,City Road,0.0,Evening Rush,Weekend,Yes,Normal,4/19/2025,1067
Pune,Vanaz Metro Station,Pune Railway Station,242.79,Sedan,266.5,18.5023,73.8074,18.5285,73.8744,Metro Station,Railway Station,Clear,Hot,,High,Highway,0.0,Morning,Weekday,No,Normal,12/15/2025,3548
Bangalore,Electronic City,Orion Mall,339.93,Auto,879.2,12.8452,77.6602,13.0108,77.5551,IT Park,Mall,Cloudy,Pleasant,,Moderate,City Road,0.0,Midday,Weekday,No,Major Event,11/14/2025,3635
Delhi,Karol Bagh (nearby),Saket,18.95,Sedan,50.4,28.6385,77.2021,28.5245,77.2066,Residential,Residential,Clear,Pleasant,,Moderate,City Road,3.0,Midday,Weekend,Yes,Festival,6/14/2025,706
Chennai,Anna University (nearby),AG-DMS Metro Station,293.93,XL,1503.6,13.0078,80.2391,13.0475,80.2437,College,Metro Station,Clear,Hot,,Severe,City Road,0.0,Midday,Weekday,No,Normal,1/31/2025,5932
Mumbai,Worli,Infiniti Mall Malad,137.19,Mini,390.0,19.0176,72.8162,,72.8397,Residential,Mall,Clear,Pleasant,,Moderate,City Road,0.0,Morning Rush,Weekday,Yes,Normal,10/8/2025,1968
Mumbai,Andheri Metro Station (nearby),Chhatrapati Shivaji Maharaj Terminus (nearby),191.93,Comfort,172.9,19.1056,72.8366,18.9296,72.8438,Metro Station,Railway Station,Clear,Warm,,Moderate,Highway,0.0,Morning Rush,Weekday,No,Normal,9/24/2025,2952
Mumbai,Worli,Virar,371.61,SUV,1007.7,19.0176,72.8162,19.455,72.8112,Residential,Residential,Cloudy,Cold,,Moderate,City Road,1.0,Midday,Weekday,Yes,Normal,9/12/2025,6312
Pune,Pune Railway Station (nearby),Viman Nagar (nearby),133.46,Sedan,301.2,18.5353,73.8681,,73.9114,Railway Station,Residential,Rain,Cold,Light,Low,City Road,2.0,Midday,Weekday,Yes,Normal,5/6/2025,2266
Bangalore,Christ University,Koramangala,186.67,Sedan,691.2,,77.6069,12.9352,77.6146,College,Residential,Clear,Warm,,High,City Road,0.0,Morning Rush,Weekday,Yes,Festival,9/11/2025,2920
Mumbai -> Pune,Bandra,Ruby Hall Clinic,6.46,Mini,6.0,19.0596,72.8295,18.5362,73.8785,Residential,Hospital,Clear,Pleasant,,Moderate,Highway,0.0,Night,Weekday,No,Normal,11/11/2025,311
Mumbai,Chhatrapati Shivaji Maharaj Terminus (nearby),Borivali Bus Depot,33.56,Auto,31.8,18.9296,72.8438,19.2298,72.857,Railway Station,Bus Stand,,Warm,,Moderate,Highway,0.0,Late Night,Weekend,Yes,Normal,7/12/2025,673
Chennai,Tidel Park (nearby),Chennai Central Railway Station (nearby),104.18,Bike,131.4,13.002,80.2548,13.0879,80.2578,IT Park,Railway Station,Clear,Hot,,Severe,Highway,0.0,Midday,Weekday,Yes,Normal,5/21/2025,1145
Delhi,Karol Bagh (nearby),Dwarka Sector 21 Metro (nearby),12.11,SUV,12.1,28.6385,77.2021,28.5539,77.0629,Residential,Metro Station,Clear,Pleasant,,High,Highway,0.0,Late Night,Weekend,No,Normal,8/30/2025,556
Hyderabad,Ameerpet Metro Station,Charminar,252.92,Mini,562.7,17.4374,78.4487,17.3616,78.4747,Metro Station,Commercial,Cloudy,Cold,,Low,City Road,1.0,Night,Weekday,Yes,Normal,2/21/2025,3190
Pune,Kothrud,Vanaz Metro Station,171.13,Black,374.4,18.5074,73.8077,18.5023,73.8074,Residential,Metro Station,Heavy Rain,Pleasant,Heavy,Low,City Road,1.0,Evening Rush,Weekend,No,Normal,7/27/2025,5704
Delhi,Connaught Place,Max Hospital Saket,219.71,Bike,481.6,28.6315,77.2167,28.5273,77.215,Commercial,Hospital,Rain,Pleasant,Moderate,Low,City Road,2.0,Midday,Weekend,Yes,Normal,5/25/2025,2360
Pune,Camp (Pune Camp),Ruby Hall Clinic,70.68,Bike,137.1,18.5122,73.8804,18.5362,73.8785,Commercial,Hospital,Clear,Cold,,Low,City Road,0.0,Late Night,Weekday,No,Normal,5/26/2025,676
Bangalore,Hebbal (nearby),Malleswaram,119.08,Mini,122.1,13.0485,77.5839,13.0037,77.573,Residential,Residential,Clear,Pleasant,,Moderate,Highway,6.0,,Weekend,No,Major Event,5/25/2025,1756
Mumbai,Lower Parel (nearby),Lilavati Hospital Bandra,265.87,Sedan,247.5,19.0089,72.8337,19.0509,72.8259,Commercial,Hospital,Rain,Pleasant,Moderate,Low,Highway,0.0,Late Night,Weekend,No,Normal,3/30/2025,4191
Delhi,Saket,Cyber City Gurgaon,386.16,Mini,369.5,28.5245,77.2066,28.4949,77.0891,Residential,IT Park,Storm,Warm,Moderate,Low,Highway,2.0,Evening Rush,Weekend,Yes,Normal,1/12/2025,4735
Chennai,T Nagar,AG-DMS Metro Station,21.12,Mini,50.6,13.0418,80.2341,13.0475,80.2437,Commercial,Metro Station,Clear,Warm,,Moderate,City Road,0.0,Midday,Weekday,Yes,Major Event,12/31/2025,743
Delhi,Kashmere Gate ISBT,New Delhi Railway Station,356.26,Auto,1133.6,28.6675,77.2273,28.643,77.2194,Bus Stand,Railway Station,Storm,Warm,Heavy,High,City Road,2.0,Morning Rush,Weekend,Yes,Normal,7/13/2025,4449
Delhi,Cyber City Gurgaon (nearby),JNU,231.18,Bike,169.2,28.4876,77.0925,28.5383,77.1641,IT Park,College,Clear,Pleasant,,Moderate,Expressway,1.0,Late Night,Weekday,No,Normal,7/14/2025,2015
Bangalore,Electronic City (nearby),Electronic City,226.0,XL,442.9,12.8593,77.6646,12.8452,77.6602,IT Park,IT Park,Storm,Cold,Heavy,Low,City Road,0.0,Evening,Weekday,No,Normal,1/2/2025,4397
Bangalore,Koramangala 5th Block,Narayana Health City,200.61,SUV,182.6,12.9352,77.6146,12.8107,77.6858,Residential,Hospital,Heavy Rain,Cold,Moderate,Low,Highway,1.0,Night,Weekday,No,Major Event,9/18/2025,3963
Delhi,Dwarka Sector 21 Metro (nearby),Delhi University North Campus (nearby),28.69,Sedan,33.6,28.5539,77.0629,28.6738,77.2213,Metro Station,College,Clear,Hot,,High,Highway,0.0,Evening,Weekend,No,Normal,7/6/2025,658
Hyderabad,Secunderabad Railway Station,Gachibowli IT Park (nearby),36.86,Auto,32.5,17.4344,78.5017,17.4298,78.3343,Railway Station,IT Park,Clear,Hot,,Low,Highway,2.0,Evening,Weekend,No,Normal,1/25/2025,598
Chennai,Koyambedu (CMBT) Bus Stand,T Nagar,240.76,Premium,1347.0,13.07,80.1959,13.0418,80.2341,Bus Stand,Commercial,Cloudy,Warm,,Severe,City Road,1.0,Evening Rush,Weekend,Yes,Normal,5/18/2025,6022
Delhi,Saket (nearby),Rajiv Chowk Metro Station,137.04,Auto,260.4,28.5189,77.1967,28.6328,77.2197,Residential,Metro Station,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekday,Yes,Normal,8/4/2025,1669
Delhi,Kashmere Gate ISBT (nearby),Karol Bagh,366.99,SUV,902.5,28.6699,77.2166,28.6519,77.1909,Bus Stand,Residential,Clear,Hot,,Moderate,City Road,0.0,Evening,Weekday,No,Normal,12/19/2025,5847
Pune,Pune Airport (Lohegaon),Pimpri,163.23,Auto,104.0,18.5793,73.9089,18.6298,73.7997,Airport,Commercial,Heavy Rain,Cold,Moderate,Low,Expressway,1.0,Late Night,Weekday,No,Normal,5/22/2025,2087
Pune,Ruby Hall Clinic,Savitribai Phule Pune University,58.17,Sedan,50.6,18.5362,73.8785,18.5529,73.8256,Hospital,College,Cloudy,Warm,,Low,Highway,0.0,Midday,Weekday,Yes,Normal,8/6/2025,1021
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad),MGBS Bus Station (nearby),286.17,Mini,231.3,17.2403,78.4294,17.37,78.4989,Airport,Bus Stand,Clear,Pleasant,,Moderate,Expressway,0.0,Morning Rush,Weekend,Yes,Public Holiday,6/1/2025,3461
Hyderabad,Apollo Hospital Jubilee Hills,MGBS Bus Station (nearby),118.05,Black,572.2,17.4272,78.4076,17.37,78.4989,Hospital,Bus Stand,Cloudy,Pleasant,,Severe,City Road,1.0,Evening,Weekday,No,Major Event,4/22/2025,3744
Pune,Viman Nagar,Fergusson College,210.66,Bike,173.6,18.5679,73.9143,18.5236,73.838,Residential,College,Fog,Cold,,High,Expressway,0.0,Midday,Weekday,No,Normal,8/15/2025,1954
Mumbai,Worli (nearby),Lower Parel (nearby),279.44,Bike,249.2,19.032,72.805,19.0089,72.8337,Residential,Commercial,Clear,Warm,,Low,Highway,1.0,Night,Weekday,No,Normal,10/9/2025,2409
Bangalore,Marathahalli,Mysore Palace Area,360.21,XL,273.2,12.9569,77.7011,12.2958,76.6394,Commercial,Residential,Cloudy,Hot,,Low,Expressway,0.0,Midday,Weekday,Yes,Public Holiday,12/29/2025,6433
Mumbai,Powai Tech Park (nearby),Bandra (nearby),317.08,Sedan,618.0,19.1233,72.9038,19.0613,72.8223,IT Park,Residential,Cloudy,Hot,,Low,City Road,1.0,Late Night,Weekday,No,Normal,10/7/2025,4455
Delhi,Indira Gandhi International Airport,Rajiv Chowk Metro Station (nearby),270.87,Bike,179.2,28.5562,77.1,28.6394,77.2109,Airport,Metro Station,Clear,Pleasant,,Low,Expressway,0.0,Midday,Weekday,No,Normal,6/4/2025,2371
Bangalore,Orion Mall,Koramangala (nearby),272.17,SUV,223.0,13.0108,77.5551,12.9382,77.6054,Mall,Residential,Clear,Warm,,Low,Highway,1.0,Late Night,Weekday,No,Normal,5/6/2025,4322
Chennai,AG-DMS Metro Station,Koyambedu (CMBT) Bus Stand,378.42,Sedan,692.4,13.0475,80.2437,13.07,80.1959,Metro Station,Bus Stand,Cloudy,Cold,,Moderate,Rural Road,6.0,Late Night,Weekday,No,Normal,5/30/2025,5681
Bangalore,Tumkur City Centre,Narayana Health City,119.03,Sedan,299.2,13.3379,77.1173,12.8107,77.6858,Residential,Hospital,Clear,Hot,,Moderate,City Road,6.0,Late Night,Weekday,No,Normal,3/4/2025,1799
Bangalore,Hebbal (nearby),Malleswaram,1.44,XL,3.2,13.0485,77.5839,13.0037,77.573,Residential,Residential,Rain,Cold,Moderate,Low,City Road,6.0,Midday,Weekday,No,Normal,3/13/2025,487
Chennai,Anna University,OMR IT Corridor Sholinganallur,109.51,Auto,97.7,13.0108,80.2353,12.901,80.2279,College,IT Park,Clear,Hot,,Severe,Expressway,2.0,Midday,Weekend,Yes,Normal,11/30/2025,1440
Delhi,Dwarka (nearby),Delhi University North Campus (nearby),87.94,SUV,235.9,28.5914,77.051,28.6738,77.2213,Residential,College,Cloudy,Cold,,Moderate,City Road,0.0,Midday,Weekday,Yes,Normal,3/10/2025,1769
Pune,Hinjewadi IT Park Phase 2,Sassoon General Hospital,265.07,Auto,700.0,18.585,73.7307,18.5195,73.8664,IT Park,Hospital,Cloudy,Warm,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,6/20/2025,2618
Mumbai,Ghatkopar Metro Station,Virar,253.85,Bike,210.7,19.0857,72.9086,19.455,72.8112,Metro Station,Residential,Fog,Cold,,Low,Highway,1.0,Morning,Weekday,Yes,Festival,8/27/2025,2588
Hyderabad,Inorbit Mall HITEC City (nearby),Gachibowli IT Park (nearby),237.79,Auto,190.0,17.425,78.3943,17.4298,78.3343,Mall,IT Park,Cloudy,Pleasant,,High,Expressway,5.0,Night,Weekday,Yes,Festival,4/16/2025,3020
Hyderabad,Gachibowli IT Park,Apollo Hospital Jubilee Hills,7.48,Mini,43.0,17.4401,78.3489,17.4272,78.4076,IT Park,Hospital,Clear,Pleasant,,Severe,City Road,0.0,Late Night,Weekend,Yes,Normal,3/29/2025,532
Delhi,Saket,Cyber City Gurgaon,291.78,Bike,651.9,28.5245,77.2066,28.4949,77.0891,Residential,IT Park,Cloudy,Very Hot,,Low,City Road,1.0,Morning Rush,Weekday,No,Normal,11/13/2025,2608
Mumbai -> Pune,Civil Court Metro Station,Viman Nagar,130.09,Comfort,367.1,18.53,73.856,18.5679,73.9143,Metro Station,Residential,Clear,Hot,,Moderate,City Road,0.0,Late Night,Weekday,Yes,Public Holiday,7/3/2025,2120
Pune,Swargate Bus Stand,Baner,266.36,Mini,228.4,18.501,73.8607,18.5596,73.7768,Bus Stand,Residential,Rain,Warm,Moderate,High,Expressway,0.0,Morning Rush,Weekday,Yes,Normal,12/16/2025,3832
Bangalore,Manyata Tech Park (nearby),Christ University (nearby),223.07,XL,1082.6,13.0371,77.6323,12.9233,77.5945,IT Park,College,Cloudy,Cold,,Severe,City Road,2.0,Midday,Weekday,Yes,Public Holiday,2/6/2025,4224
Bangalore,Electronic City (nearby),Marathahalli,137.75,Bike,91.4,12.8593,77.6646,12.9569,77.7011,IT Park,Commercial,Cloudy,Cold,,Low,Expressway,1.0,Midday,Weekend,No,Normal,7/13/2025,1390
Mumbai,Bandra Kurla Complex (BKC),Kokilaben Hospital Andheri,54.7,Auto,173.3,19.0665,72.8697,19.13,72.83,IT Park,Hospital,Cloudy,Pleasant,,High,City Road,3.0,Late Night,Weekend,Yes,Normal,8/16/2025,953
Pune,Seasons Mall Magarpatta,Phoenix Marketcity Mall,38.67,XL,69.0,18.5155,73.9294,18.561,73.9169,Mall,Mall,Cloudy,Pleasant,,Moderate,Rural Road,0.0,Midday,Weekday,No,Normal,9/9/2025,908
Bangalore,MG Road Metro Station,Narayana Health City,332.78,Mini,808.4,12.9757,77.608,12.8107,77.6858,Metro Station,Hospital,Cloudy,Pleasant,,Moderate,City Road,3.0,Night,Weekend,No,Normal,3/23/2025,4081
Bangalore,Narayana Health City,Marathahalli (nearby),367.44,Bike,767.6,12.8107,77.6858,12.9624,77.7007,Hospital,Commercial,Clear,Pleasant,,Low,City Road,0.0,Morning Rush,Weekday,Yes,Normal,11/24/2025,3204
Chennai,Chennai International Airport,Pondicherry City Centre,260.27,Bike,706.3,12.9941,80.1709,11.9416,79.8083,Airport,Residential,Clear,Warm,,Moderate,City Road,1.0,Midday,Weekday,No,Normal,2/10/2025,2165
Mumbai,Thane,Dadar Railway Station,42.27,Mini,44.6,19.2183,72.9781,19.0186,72.844,Residential,Railway Station,Clear,Warm,,Moderate,Highway,2.0,Evening Rush,Weekend,Yes,Normal,8/3/2025,984
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad),Jubilee Hills (nearby),161.41,SUV,443.8,17.2403,78.4294,17.428,78.4169,Airport,Residential,Cloudy,Pleasant,,Moderate,City Road,0.0,Late Night,Weekend,Yes,Normal,11/1/2025,3150
Bangalore,Jayanagar,HSR Layout,291.85,Mini,664.1,12.925,77.5938,12.9116,77.6474,Residential,Residential,Cloudy,Warm,,Low,City Road,1.0,Morning Rush,Weekday,No,Normal,9/26/2025,3726
Chennai,Apollo Hospital Greams Road,Tidel Park,312.15,Mini,281.2,13.0604,80.2496,12.9889,80.2437,Hospital,IT Park,Fog,Cold,,Moderate,Highway,0.0,Night,Weekday,No,Normal,11/17/2025,3665
Chennai,Express Avenue Mall,Chennai Central Railway Station,48.17,Bike,43.0,13.0594,80.2599,13.0827,80.2707,Mall,Railway Station,Cloudy,Pleasant,,Moderate,Highway,3.0,Night,Weekday,Yes,Normal,4/15/2025,821
Bangalore,Electronic City,Indiranagar,1.01,Sedan,1.0,12.8452,77.6602,12.9719,77.6412,IT Park,Residential,Cloudy,Hot,,Moderate,Highway,0.0,Midday,Weekend,Yes,Festival,11/9/2025,502
Chennai,Vellore City Centre,Phoenix Marketcity Chennai (nearby),285.14,,239.5,12.9165,79.1325,12.9994,80.2172,Residential,Mall,Fog,Cold,,Severe,Expressway,3.0,Night,Weekend,Yes,Public Holiday,9/14/2025,3394
Mumbai -> Pune,Pune Railway Station,Malad,143.28,Auto,358.5,18.5285,73.8744,19.1875,72.8489,Railway Station,Residential,Cloudy,Pleasant,,Moderate,City Road,0.0,Night,Weekday,Yes,Normal,2/5/2025,1828
Mumbai,Lilavati Hospital Bandra,Bandra Kurla Complex (BKC),102.54,Mini,208.4,19.0509,72.8259,19.0665,72.8697,Hospital,IT Park,Clear,Pleasant,,Low,City Road,3.0,Morning Rush,Weekend,No,Normal,7/20/2025,1382
Hyderabad,Gachibowli IT Park,HITEC City (nearby),6.15,Mini,20.6,17.4401,78.3489,17.4452,78.395,IT Park,IT Park,Cloudy,Warm,,High,City Road,0.0,Midday,Weekend,Yes,Normal,5/3/2025,403
Bangalore,Marathahalli (nearby),Christ University (nearby),216.58,SUV,189.9,12.9624,77.7007,12.9233,77.5945,Commercial,College,Heavy Rain,Cold,Moderate,Severe,Expressway,0.0,Midday,Weekday,No,Normal,2/24/2025,3998
Pune,Shivajinagar Railway Station,Magarpatta Cybercity,340.61,Go,707.1,18.5308,73.8475,18.5158,73.9291,Railway Station,IT Park,Cloudy,Cold,,Low,City Road,0.0,Morning Rush,Weekday,No,Normal,2/12/2025,3439
Hyderabad,Osmania University,Apollo Hospital Jubilee Hills,383.1,Auto,465.2,17.4126,78.5277,17.4272,78.4076,College,Hospital,Clear,Pleasant,,Severe,Highway,1.0,Evening Rush,Weekday,No,Normal,4/9/2025,4551
Bangalore,Phoenix Marketcity Whitefield,Byappanahalli Metro Station,226.73,SUV,230.5,12.9974,77.6963,12.9915,77.6376,Mall,Metro Station,Cloudy,Pleasant,,Moderate,Highway,0.0,Evening,Weekday,No,Normal,2/17/2025,3971
Chennai,Phoenix Marketcity Chennai (nearby),Vellore City Centre,206.27,Auto,423.9,12.9994,80.2172,12.9165,79.1325,Mall,Residential,Clear,Pleasant,,Low,City Road,0.0,Late Night,Weekend,No,Normal,11/1/2025,2218
Bangalore,Malleswaram,Narayana Health City,34.94,Sedan,29.1,13.0037,77.573,12.8107,77.6858,Residential,Hospital,Cloudy,Cold,,Severe,Expressway,0.0,Midday,Weekend,No,Normal,1/25/2025,819
Bangalore,Electronic City,Narayana Health City,220.0,Mini,432.6,12.8452,77.6602,12.8107,77.6858,IT Park,Hospital,Clear,Hot,,Low,City Road,0.0,Midday,Weekday,Yes,Normal,11/7/2025,2689
Delhi,Alwar City Centre,Anand Vihar ISBT,152.61,XL,103.8,27.553,76.6346,28.6469,77.3152,Residential,Bus Stand,Rain,Hot,Moderate,Low,Expressway,2.0,Midday,Weekday,No,Normal,11/10/2025,3005
Pune,Vanaz Metro Station,Pune Railway Station,243.25,Mini,400.8,18.5023,73.8074,18.5285,73.8744,Metro Station,Railway Station,Clear,Cold,,Low,Rural Road,0.0,Late Night,Weekday,No,Normal,3/20/2025,2671
Bangalore,Malleswaram,Byappanahalli Metro Station,156.1,Go,343.8,13.0037,77.573,12.9915,77.6376,Residential,Metro Station,Cloudy,Cold,,Low,City Road,2.0,Midday,Weekday,No,Normal,6/30/2025,1412
Chennai,Velachery,Pondicherry City Centre,96.88,Auto,75.0,12.9791,80.2211,11.9416,79.8083,Residential,Residential,Cloudy,Pleasant,,Moderate,Expressway,3.0,Late Night,Weekday,No,Major Event,2/17/2025,1593
Chennai,Koyambedu (CMBT) Bus Stand (nearby),AG-DMS Metro Station (nearby),38.89,Sedan,96.9,13.0764,80.1995,13.0569,80.2458,Bus Stand,Metro Station,Fog,Cold,,Moderate,City Road,0.0,Midday,Weekday,Yes,Normal,11/27/2025,837
Hyderabad,Jubilee Hills,Ameerpet (nearby),126.65,Mini,338.0,17.4326,78.4071,17.4472,78.434,Residential,Commercial,Cloudy,Cold,,Moderate,City Road,2.0,Midday,Weekday,No,Normal,7/17/2025,1531
Bangalore,RV College of Engineering,Kempegowda International Airport,39.56,Auto,30.1,12.9237,77.4989,13.1986,77.7066,College,Airport,Cloudy,Cold,,Moderate,Expressway,0.0,Night,Weekend,Yes,Normal,10/11/2025,805
Mumbai,St. Xavier's College,Chhatrapati Shivaji Maharaj Intl Airport,71.58,XL,57.6,18.9467,72.8296,19.0896,72.8656,College,Airport,Clear,Pleasant,,High,Expressway,0.0,Evening Rush,Weekday,Yes,Normal,10/2/2025,1986
Pune,Pune Airport (Lohegaon),Pune Railway Station (nearby),394.95,Auto,299.0,18.5793,73.9089,18.5353,73.8681,Airport,Railway Station,Clear,Hot,,Moderate,Expressway,0.0,Evening Rush,Weekend,No,Normal,5/3/2025,4626
Delhi,Dwarka,Karol Bagh,178.2,Bike,934.1,28.5921,77.046,28.6519,77.1909,Residential,Residential,Clear,Warm,,Severe,City Road,1.0,Midday,Weekend,No,Normal,11/22/2025,1699
Pune,Hinjewadi IT Park Phase 1,Kothrud,213.22,Bike,194.3,18.5913,73.7389,18.5074,73.8077,IT Park,Residential,Clear,Cold,,Low,Highway,3.0,Late Night,Weekend,Yes,Normal,10/11/2025,1984
Bangalore,KSR Bangalore City Railway Station,Silk Board Junction,349.57,Bike,764.2,12.9767,77.5713,12.9172,77.6228,Railway Station,Commercial,Cloudy,Pleasant,,Low,City Road,0.0,Night,Weekday,No,Normal,1/29/2025,2794
Pune,Civil Court Metro Station,Phoenix Marketcity Mall,398.23,Auto,774.1,18.53,73.856,18.561,73.9169,Metro Station,Mall,Heavy Rain,Cold,Moderate,Low,City Road,0.0,Midday,Weekday,No,Normal,7/21/2025,3983
Bangalore,Phoenix Marketcity Whitefield,Whitefield IT Park,233.5,XL,513.7,12.9974,77.6963,12.9698,77.75,Mall,IT Park,Cloudy,Pleasant,,Low,City Road,1.0,Late Night,Weekday,No,Normal,9/17/2025,4196
Bangalore,Tumkur City Centre,Malleswaram,325.18,Auto,1588.8,13.3379,77.1173,13.0037,77.573,Residential,Residential,Clear,Pleasant,,Severe,City Road,0.0,Late Night,Weekday,No,Normal,6/27/2025,3439
Hyderabad,Ameerpet Metro Station (nearby),Kukatpally,131.45,SUV,422.1,17.4467,78.4532,17.4849,78.4138,Metro Station,Residential,Clear,Warm,,High,City Road,0.0,Late Night,Weekend,Yes,Festival,5/17/2025,2680
Bangalore,Electronic City,Kempegowda International Airport,122.99,Mini,132.0,12.8452,77.6602,13.1986,77.7066,IT Park,Airport,Cloudy,Cold,,Moderate,Highway,0.0,Late Night,Weekday,No,Normal,7/16/2025,1584
Pune,Hadapsar,Ruby Hall Clinic,161.68,Mini,461.4,18.5089,73.926,18.5362,73.8785,Commercial,Hospital,Heavy Rain,Pleasant,Moderate,Moderate,City Road,2.0,Night,Weekday,No,Normal,10/14/2025,2155
Mumbai,Bandra,Powai Tech Park (nearby),269.33,Mini,1295.6,19.0596,72.8295,19.1233,72.9038,Residential,IT Park,Cloudy,Cold,,Severe,City Road,1.0,Night,Weekend,Yes,Normal,9/21/2025,3215
Mumbai -> Pune,Kalyani Nagar,Camp (Pune Camp),273.19,XL,266.0,18.5474,73.9013,18.5122,73.8804,Residential,Commercial,Heavy Rain,Pleasant,Heavy,Moderate,Highway,0.0,Late Night,Weekday,Yes,Normal,3/7/2025,5782
Delhi,Cyber City Gurgaon (nearby),Cyber City Gurgaon,126.78,Bike,107.3,28.4876,77.0925,28.4949,77.0891,IT Park,IT Park,Storm,Cold,Heavy,Low,Highway,0.0,Midday,Weekday,No,Normal,3/11/2025,1532
Bangalore,Manyata Tech Park,Mysore Palace Area,54.15,Mini,48.6,13.045,77.62,12.2958,76.6394,IT Park,Residential,Clear,Warm,,Low,Highway,5.0,Evening Rush,Weekday,No,Normal,5/6/2025,989
Pune -> Mumbai,"Shivajinagar Bus Stand, Pune","Bandra, Mumbai",253.33,SUV,188.5,18.5308,73.8475,19.0596,72.8295,Commercial,Residential,Rain,Cold,Moderate,Low,Expressway,0.0,Evening Rush,Weekday,No,Normal,10/20/2025,4424
Mumbai,Malad,Juhu,52.2,XL,61.6,19.1875,72.8489,19.1075,72.8263,Residential,Residential,Clear,Hot,,High,Highway,5.0,Night,Weekend,Yes,Festival,10/11/2025,1586
Mumbai,St. Xavier's College,Thane,231.82,SUV,178.3,18.9467,72.8296,19.2183,72.9781,College,Residential,Clear,Pleasant,,Moderate,Expressway,0.0,Evening Rush,Weekday,No,Normal,7/3/2025,3811
Chennai,OMR IT Corridor Sholinganallur,Vellore City Centre,277.68,SUV,708.6,12.901,80.2279,12.9165,79.1325,IT Park,Residential,Rain,Pleasant,Light,Moderate,City Road,1.0,Night,Weekend,Yes,Festival,2/8/2025,4880
Hyderabad,MGBS Bus Station (nearby),Secunderabad Railway Station,280.54,Sedan,750.9,17.37,78.4989,17.4344,78.5017,Bus Stand,Railway Station,Storm,Warm,Heavy,Moderate,City Road,1.0,Late Night,Weekend,Yes,Public Holiday,10/18/2025,4788
Delhi,Anand Vihar ISBT,Max Hospital Saket,301.64,Pool,352.4,28.6469,77.3152,28.5273,77.215,Bus Stand,Hospital,Cloudy,Pleasant,,Severe,Highway,5.0,Evening Rush,Weekday,No,Normal,5/5/2025,2866
Pune,Civil Court Metro Station,Savitribai Phule Pune University,349.27,Bike,370.7,18.53,73.856,18.5529,73.8256,Metro Station,College,Cloudy,Cold,,Moderate,Highway,2.0,Night,Weekday,No,Normal,9/24/2025,3142
Chennai,Anna University (nearby),Phoenix Marketcity Chennai (nearby),200.48,Mini,450.7,13.0078,80.2391,12.9994,80.2172,College,Mall,Clear,Warm,,Low,City Road,1.0,Morning Rush,Weekend,No,Normal,1/26/2025,2619
Mumbai,Virar,St. Xavier's College,292.37,Mini,266.1,19.455,72.8112,18.9467,72.8296,Residential,College,Clear,Hot,,Low,Highway,0.0,Late Night,Weekday,Yes,Normal,12/17/2025,3632
Hyderabad,Inorbit Mall HITEC City,Warangal City Centre,248.05,XL,839.2,17.4344,78.3821,17.9689,79.5941,Mall,Residential,Clear,Warm,,High,City Road,3.0,Morning Rush,Weekday,No,Normal,4/11/2025,4525
Pune,Seasons Mall Magarpatta,Phoenix Marketcity Mall,75.47,XL,134.3,18.5155,73.9294,18.561,73.9169,Mall,Mall,Cloudy,Pleasant,,Moderate,Rural Road,0.0,Late Night,Weekday,No,Normal,7/10/2025,1806
Delhi,Vasant Kunj,Rajiv Chowk Metro Station,11.25,Bike,26.9,28.52,77.159,28.6328,77.2197,Residential,Metro Station,Fog,Warm,,Moderate,City Road,2.0,Evening Rush,Weekday,No,Normal,11/7/2025,445
