City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad),MGBS Bus Station (nearby),22.62,Mini,63.6,17.2403,78.4294,17.37,78.4989,Airport,Bus Stand,Clear,Pleasant,,Moderate,Expressway,0.0,Morning Rush,Weekend,Yes,Public Holiday,6/1/2025,30
Hyderabad,Apollo Hospital Jubilee Hills,MGBS Bus Station (nearby),15.21,Black,98.5,17.4272,78.4076,17.37,78.4989,Hospital,Bus Stand,Cloudy,Pleasant,,Severe,City Road,1.0,Evening,Weekday,No,Major Event,4/22/2025,5265
Pune,Viman Nagar,Fergusson College,13.01,Bike,39.4,18.5679,73.9143,18.5236,73.838,Residential,College,Fog,Cold,,High,Expressway,0.0,Midday,Weekday,No,Normal,8/15/2025,563
Mumbai,Worli (nearby),Lower Parel (nearby),5.16,Bike,11.0,19.032,72.805,19.0089,72.8337,Residential,Commercial,Clear,Warm,,Low,Highway,1.0,Night,Weekday,No,Normal,10/9/2025,30
Bangalore,Marathahalli,Mysore Palace Area,155.6,XL,142.2,12.9569,77.7011,12.2958,76.6394,Commercial,Residential,Cloudy,Hot,,Low,Expressway,0.0,Midday,Weekday,Yes,Public Holiday,12/29/2025,2868
Mumbai,Powai Tech Park (nearby),Bandra (nearby),15.37,Sedan,45.6,19.1233,72.9038,19.0613,72.8223,IT Park,Residential,Cloudy,Hot,,Low,City Road,1.0,Late Night,Weekday,No,Normal,10/7/2025,311
Delhi,Indira Gandhi International Airport,Rajiv Chowk Metro Station (nearby),17.74,Bike,42.1,28.5562,77.1,28.6394,77.2109,Airport,Metro Station,Clear,Pleasant,,Low,Expressway,0.0,Midday,Weekday,No,Normal,6/4/2025,30
Bangalore,Orion Mall,Koramangala (nearby),12.43,SUV,28.4,13.0108,77.5551,12.9382,77.6054,Mall,Residential,Clear,Warm,,Low,Highway,1.0,Late Night,Weekday,No,Normal,5/6/2025,30
Chennai,AG-DMS Metro Station,Koyambedu (CMBT) Bus Stand,7.42,Sedan,17.6,13.0475,80.2437,13.07,80.1959,Metro Station,Bus Stand,Cloudy,Cold,,Moderate,Rural Road,6.0,Late Night,Weekday,No,Normal,5/30/2025,343
Bangalore,Tumkur City Centre,Narayana Health City,120.47,Sedan,333.7,13.3379,77.1173,12.8107,77.6858,Residential,Hospital,Clear,Hot,,Moderate,City Road,6.0,Late Night,Weekday,No,Normal,3/4/2025,3124
Bangalore,Hebbal (nearby),Malleswaram,6.59,XL,11.9,13.0485,77.5839,13.0037,77.573,Residential,Residential,Rain,Cold,Moderate,Low,City Road,6.0,Midday,Weekday,No,Normal,3/13/2025,594
Chennai,Anna University,OMR IT Corridor Sholinganallur,16.29,Auto,67.7,13.0108,80.2353,12.901,80.2279,College,IT Park,Clear,Hot,,Severe,Expressway,2.0,Midday,Weekend,Yes,Normal,11/30/2025,837
Delhi,Dwarka (nearby),Delhi University North Campus (nearby),27.89,SUV,79.8,28.5914,77.051,28.6738,77.2213,Residential,College,Cloudy,Cold,,Moderate,City Road,0.0,Midday,Weekday,Yes,Normal,3/10/2025,214
Pune,Hinjewadi IT Park Phase 2,Sassoon General Hospital,20.07,Auto,53.0,18.585,73.7307,18.5195,73.8664,IT Park,Hospital,Cloudy,Warm,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,6/20/2025,30
Mumbai,Ghatkopar Metro Station,Virar,53.57,Bike,90.8,19.0857,72.9086,19.455,72.8112,Metro Station,Residential,Fog,Cold,,Low,Highway,1.0,Morning,Weekday,Yes,Festival,8/27/2025,1805
Hyderabad,Inorbit Mall HITEC City (nearby),Gachibowli IT Park (nearby),8.59,Auto,23.3,17.425,78.3943,17.4298,78.3343,Mall,IT Park,Cloudy,Pleasant,,High,Expressway,5.0,Night,Weekday,Yes,Festival,4/16/2025,1245
Hyderabad,Gachibowli IT Park,Apollo Hospital Jubilee Hills,8.3,Mini,38.1,17.4401,78.3489,17.4272,78.4076,IT Park,Hospital,Clear,Pleasant,,Severe,City Road,0.0,Late Night,Weekend,Yes,Normal,3/29/2025,820
Delhi,Saket,Cyber City Gurgaon,15.41,Bike,45.7,28.5245,77.2066,28.4949,77.0891,Residential,IT Park,Cloudy,Very Hot,,Low,City Road,1.0,Morning Rush,Weekday,No,Normal,11/13/2025,1220
Mumbai -> Pune,Civil Court Metro Station,Viman Nagar,9.23,Comfort,24.8,18.53,73.856,18.5679,73.9143,Metro Station,Residential,Clear,Hot,,Moderate,City Road,0.0,Late Night,Weekday,Yes,Public Holiday,7/3/2025,34
Pune,Swargate Bus Stand,Baner,13.16,Mini,21.8,18.501,73.8607,18.5596,73.7768,Bus Stand,Residential,Rain,Warm,Moderate,High,Expressway,0.0,Morning Rush,Weekday,Yes,Normal,12/16/2025,1823
Bangalore,Manyata Tech Park (nearby),Christ University (nearby),17.19,XL,92.9,13.0371,77.6323,12.9233,77.5945,IT Park,College,Cloudy,Cold,,Severe,City Road,2.0,Midday,Weekday,Yes,Public Holiday,2/6/2025,1658
Bangalore,Electronic City (nearby),Marathahalli,16.2,Bike,35.5,12.8593,77.6646,12.9569,77.7011,IT Park,Commercial,Cloudy,Cold,,Low,Expressway,1.0,Midday,Weekend,No,Normal,7/13/2025,30
Mumbai,Bandra Kurla Complex (BKC),Kokilaben Hospital Andheri,11.17,Auto,33.5,19.0665,72.8697,19.13,72.83,IT Park,Hospital,Cloudy,Pleasant,,High,City Road,3.0,Late Night,Weekend,Yes,Normal,8/16/2025,316
Pune,Seasons Mall Magarpatta,Phoenix Marketcity Mall,7.09,XL,15.2,18.5155,73.9294,18.561,73.9169,Mall,Mall,Cloudy,Pleasant,,Moderate,Rural Road,0.0,Midday,Weekday,No,Normal,9/9/2025,30
Bangalore,MG Road Metro Station,Narayana Health City,26.98,Mini,77.9,12.9757,77.608,12.8107,77.6858,Metro Station,Hospital,Cloudy,Pleasant,,Moderate,City Road,3.0,Night,Weekend,No,Normal,3/23/2025,491
Bangalore,Narayana Health City,Marathahalli (nearby),21.38,Bike,41.4,12.8107,77.6858,12.9624,77.7007,Hospital,Commercial,Clear,Pleasant,,Low,City Road,0.0,Morning Rush,Weekday,Yes,Normal,11/24/2025,30
Chennai,Chennai International Airport,Pondicherry City Centre,145.82,Bike,402.3,12.9941,80.1709,11.9416,79.8083,Airport,Residential,Clear,Warm,,Moderate,City Road,1.0,Midday,Weekday,No,Normal,2/10/2025,526
Mumbai,Thane,Dadar Railway Station,32.62,Mini,60.7,19.2183,72.9781,19.0186,72.844,Residential,Railway Station,Clear,Warm,,Moderate,Highway,2.0,Evening Rush,Weekend,Yes,Normal,8/3/2025,30
Hyderabad,Rajiv Gandhi Intl Airport (Shamshabad),Jubilee Hills (nearby),28.41,SUV,82.2,17.2403,78.4294,17.428,78.4169,Airport,Residential,Cloudy,Pleasant,,Moderate,City Road,0.0,Late Night,Weekend,Yes,Normal,11/1/2025,107
Bangalore,Jayanagar,HSR Layout,9.01,Mini,27.4,12.925,77.5938,12.9116,77.6474,Residential,Residential,Cloudy,Warm,,Low,City Road,1.0,Morning Rush,Weekday,No,Normal,9/26/2025,30
Chennai,Apollo Hospital Greams Road,Tidel Park,9.12,Mini,12.6,13.0604,80.2496,12.9889,80.2437,Hospital,IT Park,Fog,Cold,,Moderate,Highway,0.0,Night,Weekday,No,Normal,11/17/2025,841
Chennai,Express Avenue Mall,Chennai Central Railway Station,4.66,Bike,12.9,13.0594,80.2599,13.0827,80.2707,Mall,Railway Station,Cloudy,Pleasant,,Moderate,Highway,3.0,Night,Weekday,Yes,Normal,4/15/2025,30
Bangalore,Electronic City,Indiranagar,17.68,Sedan,26.4,12.8452,77.6602,12.9719,77.6412,IT Park,Residential,Cloudy,Hot,,Moderate,Highway,0.0,Midday,Weekend,Yes,Festival,11/9/2025,84
Chennai,Vellore City Centre,Phoenix Marketcity Chennai (nearby),137.38,,356.8,12.9165,79.1325,12.9994,80.2172,Residential,Mall,Fog,Cold,,Severe,Expressway,3.0,Night,Weekend,Yes,Public Holiday,9/14/2025,5215
Mumbai -> Pune,Pune Railway Station,Malad,185.2,Auto,415.6,18.5285,73.8744,19.1875,72.8489,Railway Station,Residential,Cloudy,Pleasant,,Moderate,City Road,0.0,Night,Weekday,Yes,Normal,2/5/2025,2466
Mumbai,Lilavati Hospital Bandra,Bandra Kurla Complex (BKC),6.96,Mini,14.0,19.0509,72.8259,19.0665,72.8697,Hospital,IT Park,Clear,Pleasant,,Low,City Road,3.0,Morning Rush,Weekend,No,Normal,7/20/2025,30
Hyderabad,Gachibowli IT Park,HITEC City (nearby),6.25,Mini,20.8,17.4401,78.3489,17.4452,78.395,IT Park,IT Park,Cloudy,Warm,,High,City Road,0.0,Midday,Weekend,Yes,Normal,5/3/2025,30
Bangalore,Marathahalli (nearby),Christ University (nearby),15.43,SUV,76.2,12.9624,77.7007,12.9233,77.5945,Commercial,College,Heavy Rain,Cold,Moderate,Severe,Expressway,0.0,Midday,Weekday,No,Normal,2/24/2025,2772
Pune,Shivajinagar Railway Station,Magarpatta Cybercity,10.92,Go,23.1,18.5308,73.8475,18.5158,73.9291,Railway Station,IT Park,Cloudy,Cold,,Low,City Road,0.0,Morning Rush,Weekday,No,Normal,2/12/2025,370
Hyderabad,Osmania University,Apollo Hospital Jubilee Hills,14.69,Auto,47.7,17.4126,78.5277,17.4272,78.4076,College,Hospital,Clear,Pleasant,,Severe,Highway,1.0,Evening Rush,Weekday,No,Normal,4/9/2025,1428
Bangalore,Phoenix Marketcity Whitefield,Byappanahalli Metro Station,7.88,SUV,22.0,12.9974,77.6963,12.9915,77.6376,Mall,Metro Station,Cloudy,Pleasant,,Moderate,Highway,0.0,Evening,Weekday,No,Normal,2/17/2025,1194
Chennai,Phoenix Marketcity Chennai (nearby),Vellore City Centre,160.67,Auto,321.2,12.9994,80.2172,12.9165,79.1325,Mall,Residential,Clear,Pleasant,,Low,City Road,0.0,Late Night,Weekend,No,Normal,11/1/2025,1364
Bangalore,Malleswaram,Narayana Health City,35.74,Sedan,197.1,13.0037,77.573,12.8107,77.6858,Residential,Hospital,Cloudy,Cold,,Severe,Expressway,0.0,Midday,Weekend,No,Normal,1/25/2025,1732
Bangalore,Electronic City,Narayana Health City,6.68,Mini,14.0,12.8452,77.6602,12.8107,77.6858,IT Park,Hospital,Clear,Hot,,Low,City Road,0.0,Midday,Weekday,Yes,Normal,11/7/2025,30
Delhi,Alwar City Centre,Anand Vihar ISBT,173.82,XL,162.5,27.553,76.6346,28.6469,77.3152,Residential,Bus Stand,Rain,Hot,Moderate,Low,Expressway,2.0,Midday,Weekday,No,Normal,11/10/2025,5787
Pune,Vanaz Metro Station,Pune Railway Station,9.78,Mini,19.6,18.5023,73.8074,18.5285,73.8744,Metro Station,Railway Station,Clear,Cold,,Low,Rural Road,0.0,Late Night,Weekday,No,Normal,3/20/2025,30
Bangalore,Malleswaram,Byappanahalli Metro Station,9.75,Go,20.5,13.0037,77.573,12.9915,77.6376,Residential,Metro Station,Cloudy,Cold,,Low,City Road,2.0,Midday,Weekday,No,Normal,6/30/2025,30
Chennai,Velachery,Pondicherry City Centre,177.74,Auto,420.9,12.9791,80.2211,11.9416,79.8083,Residential,Residential,Cloudy,Pleasant,,Moderate,Expressway,3.0,Late Night,Weekday,No,Major Event,2/17/2025,3215
Chennai,Koyambedu (CMBT) Bus Stand (nearby),AG-DMS Metro Station (nearby),7.13,Sedan,20.6,13.0764,80.1995,13.0569,80.2458,Bus Stand,Metro Station,Fog,Cold,,Moderate,City Road,0.0,Midday,Weekday,Yes,Normal,11/27/2025,83
Hyderabad,Jubilee Hills,Ameerpet (nearby),4.24,Mini,10.8,17.4326,78.4071,17.4472,78.434,Residential,Commercial,Cloudy,Cold,,Moderate,City Road,2.0,Midday,Weekday,No,Normal,7/17/2025,30
Bangalore,RV College of Engineering,Kempegowda International Airport,45.91,Auto,54.8,12.9237,77.4989,13.1986,77.7066,College,Airport,Cloudy,Cold,,Moderate,Expressway,0.0,Night,Weekend,Yes,Normal,10/11/2025,442
Mumbai,St. Xavier's College,Chhatrapati Shivaji Maharaj Intl Airport,18.03,XL,24.1,18.9467,72.8296,19.0896,72.8656,College,Airport,Clear,Pleasant,,High,Expressway,0.0,Evening Rush,Weekday,Yes,Normal,10/2/2025,756
Pune,Pune Airport (Lohegaon),Pune Railway Station (nearby),10.11,Auto,22.2,18.5793,73.9089,18.5353,73.8681,Airport,Railway Station,Clear,Hot,,Moderate,Expressway,0.0,Evening Rush,Weekend,No,Normal,5/3/2025,30
Delhi,Dwarka,Karol Bagh,21.4,Bike,112.9,28.5921,77.046,28.6519,77.1909,Residential,Residential,Clear,Warm,,Severe,City Road,1.0,Midday,Weekend,No,Normal,11/22/2025,30
Pune,Hinjewadi IT Park Phase 1,Kothrud,14.04,Bike,21.8,18.5913,73.7389,18.5074,73.8077,IT Park,Residential,Clear,Cold,,Low,Highway,3.0,Late Night,Weekend,Yes,Normal,10/11/2025,30
Bangalore,KSR Bangalore City Railway Station,Silk Board Junction,12.98,Bike,32.2,12.9767,77.5713,12.9172,77.6228,Railway Station,Commercial,Cloudy,Pleasant,,Low,City Road,0.0,Night,Weekday,No,Normal,1/29/2025,90
Pune,Civil Court Metro Station,Phoenix Marketcity Mall,10.22,Auto,21.0,18.53,73.856,18.561,73.9169,Metro Station,Mall,Heavy Rain,Cold,Moderate,Low,City Road,0.0,Midday,Weekday,No,Normal,7/21/2025,1580
Bangalore,Phoenix Marketcity Whitefield,Whitefield IT Park,9.83,XL,27.0,12.9974,77.6963,12.9698,77.75,Mall,IT Park,Cloudy,Pleasant,,Low,City Road,1.0,Late Night,Weekday,No,Normal,9/17/2025,180
Bangalore,Tumkur City Centre,Malleswaram,87.14,Auto,407.4,13.3379,77.1173,13.0037,77.573,Residential,Residential,Clear,Pleasant,,Severe,City Road,0.0,Late Night,Weekday,No,Normal,6/27/2025,2435
Hyderabad,Ameerpet Metro Station (nearby),Kukatpally,8.45,SUV,27.1,17.4467,78.4532,17.4849,78.4138,Metro Station,Residential,Clear,Warm,,High,City Road,0.0,Late Night,Weekend,Yes,Festival,5/17/2025,535
Bangalore,Electronic City,Kempegowda International Airport,51.24,Mini,85.0,12.8452,77.6602,13.1986,77.7066,IT Park,Airport,Cloudy,Cold,,Moderate,Highway,0.0,Late Night,Weekday,No,Normal,7/16/2025,1180
Pune,Hadapsar,Ruby Hall Clinic,7.82,Mini,22.7,18.5089,73.926,18.5362,73.8785,Commercial,Hospital,Heavy Rain,Pleasant,Moderate,Moderate,City Road,2.0,Night,Weekday,No,Normal,10/14/2025,1184
Mumbai,Bandra,Powai Tech Park (nearby),14.66,Mini,68.9,19.0596,72.8295,19.1233,72.9038,Residential,IT Park,Cloudy,Cold,,Severe,City Road,1.0,Night,Weekend,Yes,Normal,9/21/2025,1372
Mumbai -> Pune,Kalyani Nagar,Camp (Pune Camp),5.42,XL,15.4,18.5474,73.9013,18.5122,73.8804,Residential,Commercial,Heavy Rain,Pleasant,Heavy,Moderate,Highway,0.0,Late Night,Weekday,Yes,Normal,3/7/2025,999
Delhi,Cyber City Gurgaon (nearby),Cyber City Gurgaon,1.08,Bike,2.0,28.4876,77.0925,28.4949,77.0891,IT Park,IT Park,Storm,Cold,Heavy,Low,Highway,0.0,Midday,Weekday,No,Normal,3/11/2025,1602
Bangalore,Manyata Tech Park,Mysore Palace Area,,Mini,330.5,13.045,77.62,12.2958,76.6394,IT Park,Residential,Clear,Warm,,Low,Highway,5.0,Evening Rush,Weekday,No,Normal,5/6/2025,2838
Pune -> Mumbai,"Shivajinagar Bus Stand, Pune","Bandra, Mumbai",169.12,SUV,183.7,18.5308,73.8475,19.0596,72.8295,Commercial,Residential,Rain,Cold,Moderate,Low,Expressway,0.0,Evening Rush,Weekday,No,Normal,10/20/2025,5845
Mumbai,Malad,Juhu,11.65,XL,35.3,19.1875,72.8489,19.1075,72.8263,Residential,Residential,Clear,Hot,,High,Highway,5.0,Night,Weekend,Yes,Festival,10/11/2025,1085
Mumbai,St. Xavier's College,Thane,42.39,SUV,101.8,18.9467,72.8296,19.2183,72.9781,College,Residential,Clear,Pleasant,,Moderate,Expressway,0.0,Evening Rush,Weekday,No,Normal,7/3/2025,943
Chennai,OMR IT Corridor Sholinganallur,Vellore City Centre,151.79,SUV,400.5,12.901,80.2279,12.9165,79.1325,IT Park,Residential,Rain,Pleasant,Light,Moderate,City Road,1.0,Night,Weekend,Yes,Festival,2/8/2025,5989
Hyderabad,MGBS Bus Station (nearby),Secunderabad Railway Station,9.06,Sedan,26.5,17.37,78.4989,17.4344,78.5017,Bus Stand,Railway Station,Storm,Warm,Heavy,Moderate,City Road,1.0,Late Night,Weekend,Yes,Public Holiday,10/18/2025,1357
Delhi,Anand Vihar ISBT,Max Hospital Saket,20.97,Pool,84.3,28.6469,77.3152,28.5273,77.215,Bus Stand,Hospital,Cloudy,Pleasant,,Severe,Highway,5.0,Evening Rush,Weekday,No,Normal,5/5/2025,770
Pune,Civil Court Metro Station,Savitribai Phule Pune University,4.88,Bike,9.0,18.53,73.856,18.5529,73.8256,Metro Station,College,Cloudy,Cold,,Moderate,Highway,2.0,Night,Weekday,No,Normal,9/24/2025,569
Chennai,Anna University (nearby),Phoenix Marketcity Chennai (nearby),2.88,Mini,5.9,13.0078,80.2391,12.9994,80.2172,College,Mall,Clear,Warm,,Low,City Road,1.0,Morning Rush,Weekend,No,Normal,1/26/2025,30
Mumbai,Virar,St. Xavier's College,70.45,Mini,161.8,19.455,72.8112,18.9467,72.8296,Residential,College,Clear,Hot,,Low,Highway,0.0,Late Night,Weekday,Yes,Normal,12/17/2025,968
Hyderabad,Inorbit Mall HITEC City,Warangal City Centre,190.41,XL,536.5,17.4344,78.3821,17.9689,79.5941,Mall,Residential,Clear,Warm,,High,City Road,3.0,Morning Rush,Weekday,No,Normal,4/11/2025,7831
Pune,Seasons Mall Magarpatta,Phoenix Marketcity Mall,7.09,XL,16.0,18.5155,73.9294,18.561,73.9169,Mall,Mall,Cloudy,Pleasant,,Moderate,Rural Road,0.0,Late Night,Weekday,No,Normal,7/10/2025,307
Hyderabad,Banjara Hills,Forum Sujana Mall Kukatpally,10.69,Comfort,31.9,17.4156,78.4347,17.493,78.4085,Residential,Mall,Heavy Rain,Cold,Heavy,High,City Road,0.0,Midday,Weekday,Yes,Festival,9/8/2025,2284
Delhi,Vasant Kunj,Rajiv Chowk Metro Station,20.92,Bike,68.8,28.52,77.159,28.6328,77.2197,Residential,Metro Station,Fog,Warm,,Moderate,City Road,2.0,Evening Rush,Weekday,No,Normal,11/7/2025,285
Bangalore -> Chennai,"Majestic Bus Stand, Bangalore",Chennai Central Railway Station,295.69,Mini,345.5,12.9767,77.5713,13.0827,80.2707,Commercial,Railway Station,Cloudy,Pleasant,,Moderate,Expressway,5.0,Morning,Weekend,No,Normal,3/23/2025,4565
Chennai,Anna University (nearby),Chennai Central Railway Station,12.36,Mini,74.9,13.0078,80.2391,13.0827,80.2707,College,Railway Station,Clear,Hot,,Severe,City Road,0.0,Morning Rush,Weekend,No,Normal,3/29/2025,1564
Delhi,Connaught Place,Saket,15.07,XL,31.5,28.6315,77.2167,28.5245,77.2066,Commercial,Residential,Cloudy,Cold,,Low,Highway,0.0,Late Night,Weekend,No,Normal,11/9/2025,30
Bangalore,Phoenix Marketcity Whitefield,Narayana Health City,30.86,Auto,69.9,12.9974,77.6963,12.8107,77.6858,Mall,Hospital,Rain,Pleasant,Heavy,Moderate,Highway,1.0,Night,Weekend,Yes,Public Holiday,5/3/2025,718
Delhi,Indira Gandhi International Airport,Dwarka,7.55,Mini,17.4,28.5562,77.1,28.5921,77.046,Airport,Residential,Cloudy,Cold,,Moderate,Highway,4.0,Night,Weekday,No,Normal,5/22/2025,294
Mumbai,Worli (nearby),Dadar Railway Station (nearby),5.28,SUV,18.7,19.032,72.805,19.0258,72.8425,Residential,Railway Station,Heavy Rain,Pleasant,Moderate,High,Highway,2.0,Night,Weekend,Yes,Major Event,11/9/2025,1878
Bangalore,Phoenix Marketcity Whitefield,Jayanagar,16.54,Auto,36.0,12.9974,77.6963,12.925,77.5938,Mall,Residential,Clear,Pleasant,,Moderate,Highway,0.0,Night,Weekday,No,Normal,8/15/2025,30
Bangalore,Manipal Hospital Old Airport Road,Tumkur City Centre,79.01,SUV,107.3,12.9583,77.6408,13.3379,77.1173,Hospital,Residential,Cloudy,Pleasant,,Low,Highway,1.0,Late Night,Weekday,Yes,Normal,9/23/2025,1557
Delhi,Vasant Kunj (nearby),JNU,3.18,Black,6.0,28.5143,77.1618,28.5383,77.1641,Residential,College,Clear,Pleasant,,Low,City Road,0.0,Morning Rush,Weekday,No,Normal,4/28/2025,57
Chennai,Adyar (nearby),Apollo Hospital Greams Road,9.87,Auto,22.5,12.9972,80.2453,13.0604,80.2496,Residential,Hospital,Clear,Hot,,Low,Highway,0.0,Late Night,Weekday,Yes,Normal,5/27/2025,30
Pune,Swargate Bus Stand,Baner,13.16,,20.8,18.501,73.8607,18.5596,73.7768,Bus Stand,Residential,Rain,Warm,Moderate,High,Expressway,0.0,Morning Rush,Weekend,Yes,Normal,11/16/2025,1543
Mumbai,Andheri,Chhatrapati Shivaji Maharaj Intl Airport,4.93,Pool,11.2,19.1197,72.8468,19.0896,72.8656,Commercial,Airport,Fog,Cold,,Low,City Road,0.0,Late Night,Weekday,Yes,Normal,8/13/2025,30
Pune,Kothrud,Vanaz Metro Station,1.27,Auto,2.4,18.5074,73.8077,18.5023,73.8074,Residential,Metro Station,Clear,Warm,,Low,City Road,1.0,Night,Weekend,No,Normal,5/31/2025,30
Chennai,Adyar,OMR IT Corridor Sholinganallur,18.49,Auto,68.2,13.0064,80.2565,12.901,80.2279,Residential,IT Park,Fog,Warm,,Moderate,City Road,6.0,Midday,Weekend,Yes,Normal,11/22/2025,30
Mumbai,Colaba,Infiniti Mall Malad,33.14,Bike,48.5,18.9067,72.8147,19.1759,72.8397,Commercial,Mall,Clear,Pleasant,,High,Expressway,1.0,Morning Rush,Weekend,Yes,Public Holiday,9/28/2025,30
Bangalore,MG Road Metro Station,Silk Board Junction,7.78,Mini,22.3,12.9757,77.608,12.9172,77.6228,Metro Station,Commercial,Rain,Pleasant,Heavy,Moderate,City Road,0.0,Evening Rush,Weekend,Yes,Normal,3/29/2025,373
Hyderabad,MGBS Bus Station (nearby),Banjara Hills (nearby),13.13,Black,47.4,17.37,78.4989,17.4182,78.4231,Bus Stand,Residential,Rain,Cold,Moderate,High,Highway,1.0,Late Night,Weekday,Yes,Major Event,8/6/2025,3756
Hyderabad,Ameerpet Metro Station,Secunderabad Railway Station,8.2,Sedan,17.5,17.4374,78.4487,17.4344,78.5017,Metro Station,Railway Station,Cloudy,Warm,,Low,Expressway,2.0,Midday,Weekend,No,Normal,6/8/2025,30
Bangalore,HSR Layout (nearby),RV College of Engineering,21.77,XL,65.2,12.9036,77.6387,12.9237,77.4989,Residential,College,Cloudy,Cold,,High,City Road,1.0,Morning Rush,Weekday,No,Normal,12/31/2025,1927
Pune -> Mumbai,Borivali Bus Depot,Mumbai University Kalina,24.29,SUV,105.7,19.2298,72.857,19.0728,72.8826,Bus Stand,College,Clear,Warm,,Severe,Highway,1.0,Midday,Weekday,Yes,Normal,9/26/2025,1391
Hyderabad,Gachibowli IT Park,Warangal City Centre,169.02,Sedan,253.9,17.4401,78.3489,17.9689,79.5941,IT Park,Residential,Cloudy,Cold,,High,Expressway,2.0,Night,Weekday,Yes,Normal,3/19/2025,4770
Chennai,Anna University,Tidel Park,3.74,Sedan,17.1,13.0108,80.2353,12.9889,80.2437,College,IT Park,Clear,Pleasant,,High,City Road,2.0,Evening Rush,Weekday,No,Normal,3/18/2025,578
Chennai,Koyambedu (CMBT) Bus Stand (nearby),Pondicherry City Centre,172.98,Bike,314.6,13.0764,80.1995,11.9416,79.8083,Bus Stand,Residential,Storm,Cold,Moderate,Low,City Road,0.0,Night,Weekday,No,Normal,4/17/2025,4976
Bangalore,Jayanagar (nearby),Silk Board Junction,6.02,Auto,17.0,12.9392,77.5819,12.9172,77.6228,Residential,Commercial,Clear,Warm,,Moderate,Highway,0.0,Morning Rush,Weekend,No,Normal,4/20/2025,30
Mumbai -> Pune,Thane,Malad,18.95,XL,44.0,19.2183,72.9781,19.1875,72.8489,Residential,Residential,Rain,Cold,Heavy,Low,Expressway,0.0,Late Night,Weekday,Yes,Normal,10/15/2025,752
Pune,Viman Nagar (nearby),Vanaz Metro Station,15.65,Mini,47.0,18.5672,73.9114,18.5023,73.8074,Residential,Metro Station,Clear,Pleasant,,High,Highway,3.0,Evening Rush,,Yes,Normal,3/30/2025,154
Bangalore,Whitefield IT Park,Silk Board Junction,19.86,Bike,44.5,12.9698,77.75,12.9172,77.6228,IT Park,Commercial,Storm,Cold,Heavy,Moderate,Highway,0.0,Evening,Weekend,No,Normal,10/11/2025,3140
Bangalore,Indiranagar,Orion Mall,15.22,Sedan,64.1,12.9719,77.6412,13.0108,77.5551,Residential,Mall,Clear,Warm,,High,City Road,0.0,Morning Rush,Weekend,Yes,Normal,4/13/2025,414
Bangalore,Byappanahalli Metro Station,HSR Layout,9.48,XL,41.8,12.9915,77.6376,12.9116,77.6474,Metro Station,Residential,Clear,Cold,,Severe,City Road,1.0,Morning Rush,Weekday,Yes,Normal,8/19/2025,1641
Pune,EON IT Park Kharadi,Magarpatta Cybercity (nearby),3.56,Bike,6.4,18.5515,73.9345,18.5298,73.9189,IT Park,IT Park,Cloudy,Pleasant,,Low,City Road,0.0,Late Night,Weekday,Yes,Normal,6/30/2025,30
Pune,Hinjewadi IT Park Phase 2,Civil Court Metro Station,19.01,Mini,52.2,18.585,73.7307,18.53,73.856,IT Park,Metro Station,Clear,Hot,,High,City Road,0.0,Midday,Weekday,No,Normal,8/12/2025,828
Pune,Aundh,Pimpri,9.72,Black,20.0,18.559,73.8077,18.6298,73.7997,Residential,Commercial,Clear,Warm,,High,Highway,0.0,Morning Rush,Weekday,Yes,Normal,12/15/2025,500
Bangalore,MG Road Metro Station,Byappanahalli Metro Station,4.32,Sedan,9.5,12.9757,77.608,12.9915,77.6376,Metro Station,Metro Station,Cloudy,Pleasant,,Low,City Road,0.0,Morning Rush,Weekend,No,Normal,2/8/2025,69
Pune,Seasons Mall Magarpatta,Vanaz Metro Station,14.92,Sedan,28.2,18.5155,73.9294,18.5023,73.8074,Mall,Metro Station,Fog,Cold,,Moderate,Highway,3.0,Morning,Weekday,No,Normal,7/25/2025,1727
Mumbai,Thane,Dadar Railway Station,40.49,Bike,99.6,19.2183,72.9781,19.0186,72.844,Residential,Railway Station,Rain,Warm,Moderate,Low,City Road,0.0,Midday,Weekend,Yes,Normal,11/1/2025,30
